X,CH1,CH2,CH3,Start,Increment,
Sequence,Volt,Volt,Volt,-3.599995e-07,4.000000e-09
544,-8.00e-03,3.28e+01,5.24e+01,
545,-8.00e-03,3.28e+01,5.24e+01,
546,-2.40e-02,3.28e+01,5.24e+01,
547,-2.40e-02,3.28e+01,5.24e+01,
548,-2.40e-02,3.44e+01,5.24e+01,
549,-2.40e-02,3.44e+01,5.24e+01,
550,-2.40e-02,3.44e+01,5.24e+01,
551,-2.40e-02,3.44e+01,5.24e+01,
552,-2.40e-02,3.44e+01,5.24e+01,
553,-2.40e-02,3.44e+01,5.24e+01,
554,-2.40e-02,3.28e+01,5.24e+01,
555,-2.40e-02,3.28e+01,5.24e+01,
556,-2.40e-02,3.28e+01,5.24e+01,
557,-2.40e-02,3.28e+01,5.24e+01,
